name,op_name,provider,node_index,dur,activation_size,output_size,input_type_shape,output_type_shape
bert/encoder/layer_8/attention/self/Reshape_3_kernel_time,Reshape,CPUExecutionProvider,889,1,786448,786432,"[{""float"": [1, 256, 12, 64]}, {""int64"": [2]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/attention/output/dense/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1380,297,786432,786432,"[{""float"": [256, 768]}, {""float"": [768]}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/attention/output/add_kernel_time,Add,CPUExecutionProvider,896,22,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/attention/output/LayerNorm/moments/mean_kernel_time,ReduceMean,CPUExecutionProvider,897,10,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/attention/output/LayerNorm/moments/SquaredDifference_kernel_time,Sub,CPUExecutionProvider,898,18,787456,786432,"[{""float"": [256, 768]}, {""float"": [256, 1]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/attention/output/LayerNorm/moments/SquaredDifference__421_kernel_time,Mul,CPUExecutionProvider,899,14,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/attention/output/LayerNorm/moments/variance_kernel_time,ReduceMean,CPUExecutionProvider,900,10,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/add_kernel_time,Add,CPUExecutionProvider,901,2,1024,1024,"[{""float"": [256, 1]}, {""float"": []}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/Rsqrt_kernel_time,Sqrt,CPUExecutionProvider,902,0,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/Rsqrt__423_kernel_time,Reciprocal,CPUExecutionProvider,903,0,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/mul_kernel_time,Mul,CPUExecutionProvider,904,29,1024,786432,"[{""float"": [256, 1]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/mul_2_kernel_time,Mul,CPUExecutionProvider,906,18,787456,786432,"[{""float"": [256, 1]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/sub_kernel_time,Sub,CPUExecutionProvider,907,21,786432,786432,"[{""float"": [768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/mul_1_kernel_time,Mul,CPUExecutionProvider,905,21,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/add_1_kernel_time,Add,CPUExecutionProvider,908,21,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/intermediate/dense/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1381,657,786432,3145728,"[{""float"": [256, 768]}, {""float"": [3072]}, {""int8"": [3072]}, {""float"": [3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_8/intermediate/dense/Pow_kernel_time,Pow,CPUExecutionProvider,915,202,3145728,3145728,"[{""float"": [256, 3072]}, {""float"": []}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_8/intermediate/dense/mul_kernel_time,Mul,CPUExecutionProvider,916,55,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_8/intermediate/dense/add_kernel_time,Add,CPUExecutionProvider,917,82,6291456,3145728,"[{""float"": [256, 3072]}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_8/intermediate/dense/mul_1_kernel_time,Mul,CPUExecutionProvider,918,54,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_8/intermediate/dense/Tanh_kernel_time,Tanh,CPUExecutionProvider,919,196,3145728,3145728,"[{""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_8/intermediate/dense/add_1_kernel_time,Add,CPUExecutionProvider,920,54,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_8/intermediate/dense/mul_2_kernel_time,Mul,CPUExecutionProvider,921,55,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_8/intermediate/dense/mul_3_kernel_time,Mul,CPUExecutionProvider,922,82,6291456,3145728,"[{""float"": [256, 3072]}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_8/output/dense/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1382,851,3145728,786432,"[{""float"": [256, 3072]}, {""float"": [768]}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/output/add_kernel_time,Add,CPUExecutionProvider,929,21,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/output/LayerNorm/moments/mean_kernel_time,ReduceMean,CPUExecutionProvider,930,10,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/output/LayerNorm/moments/SquaredDifference_kernel_time,Sub,CPUExecutionProvider,931,18,787456,786432,"[{""float"": [256, 768]}, {""float"": [256, 1]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/output/LayerNorm/moments/SquaredDifference__425_kernel_time,Mul,CPUExecutionProvider,932,14,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/output/LayerNorm/moments/variance_kernel_time,ReduceMean,CPUExecutionProvider,933,10,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/output/LayerNorm/batchnorm/add_kernel_time,Add,CPUExecutionProvider,934,2,1024,1024,"[{""float"": [256, 1]}, {""float"": []}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/output/LayerNorm/batchnorm/Rsqrt_kernel_time,Sqrt,CPUExecutionProvider,935,0,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/output/LayerNorm/batchnorm/Rsqrt__427_kernel_time,Reciprocal,CPUExecutionProvider,936,0,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/output/LayerNorm/batchnorm/mul_kernel_time,Mul,CPUExecutionProvider,937,18,1024,786432,"[{""float"": [256, 1]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/output/LayerNorm/batchnorm/mul_2_kernel_time,Mul,CPUExecutionProvider,939,19,787456,786432,"[{""float"": [256, 1]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/output/LayerNorm/batchnorm/sub_kernel_time,Sub,CPUExecutionProvider,940,21,786432,786432,"[{""float"": [768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/output/LayerNorm/batchnorm/mul_1_kernel_time,Mul,CPUExecutionProvider,938,21,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/output/LayerNorm/batchnorm/add_1_kernel_time,Add,CPUExecutionProvider,941,21,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/output/LayerNorm/batchnorm/add_1:0_QuantizeLinear_kernel_time,DynamicQuantizeLinear,CPUExecutionProvider,942,53,786432,196613,"[{""float"": [256, 768]}]","[{""uint8"": [256, 768]}, {""float"": []}, {""uint8"": []}]"
bert/encoder/layer_9/attention/self/value/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1326,709,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/attention/self/Reshape_2_kernel_time,Reshape,CPUExecutionProvider,974,1,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_9/attention/self/transpose_2_kernel_time,Transpose,CPUExecutionProvider,975,28,786432,786432,"[{""float"": [1, 256, 12, 64]}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_9/attention/self/transpose_2:0_QuantizeLinear_kernel_time,DynamicQuantizeLinear,CPUExecutionProvider,977,50,786432,196613,"[{""float"": [1, 12, 256, 64]}]","[{""uint8"": [1, 12, 256, 64]}, {""float"": []}, {""uint8"": []}]"
bert/encoder/layer_9/attention/self/query/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1327,716,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/attention/self/Reshape_kernel_time,Reshape,CPUExecutionProvider,959,1,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_9/attention/self/transpose_kernel_time,Transpose,CPUExecutionProvider,960,29,786432,786432,"[{""float"": [1, 256, 12, 64]}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_9/attention/self/key/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1328,712,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/attention/self/Reshape_1_kernel_time,Reshape,CPUExecutionProvider,950,1,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_9/attention/self/transpose_1_kernel_time,Transpose,CPUExecutionProvider,951,29,786432,786432,"[{""float"": [1, 256, 12, 64]}]","[{""float"": [1, 12, 256, 64]}]"
MatMul_With_Transpose_token_10_FusedMatMulAndScale_kernel_time,FusedMatMul,CPUExecutionProvider,961,282,1572864,3145728,"[{""float"": [1, 12, 256, 64]}, {""float"": [1, 12, 256, 64]}]","[{""float"": [1, 12, 256, 256]}]"
bert/encoder/layer_9/attention/self/add_kernel_time,Add,CPUExecutionProvider,965,86,3407872,3145728,"[{""float"": [1, 12, 256, 256]}, {""float"": [1, 1, 256, 256]}]","[{""float"": [1, 12, 256, 256]}]"
bert/encoder/layer_9/attention/self/Softmax_kernel_time,Softmax,CPUExecutionProvider,966,299,3145728,3145728,"[{""float"": [1, 12, 256, 256]}]","[{""float"": [1, 12, 256, 256]}]"
bert/encoder/layer_9/attention/self/MatMul_1_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1383,471,3342341,786432,"[{""float"": [1, 12, 256, 256]}, {""uint8"": [1, 12, 256, 64]}, {""float"": []}, {""uint8"": []}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_9/attention/self/transpose_3_kernel_time,Transpose,CPUExecutionProvider,982,25,786432,786432,"[{""float"": [1, 12, 256, 64]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_9/attention/self/Reshape_3_kernel_time,Reshape,CPUExecutionProvider,987,1,786448,786432,"[{""float"": [1, 256, 12, 64]}, {""int64"": [2]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/attention/output/dense/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1384,294,786432,786432,"[{""float"": [256, 768]}, {""float"": [768]}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/attention/output/add_kernel_time,Add,CPUExecutionProvider,994,19,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/attention/output/LayerNorm/moments/mean_kernel_time,ReduceMean,CPUExecutionProvider,995,9,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_9/attention/output/LayerNorm/moments/SquaredDifference_kernel_time,Sub,CPUExecutionProvider,996,16,787456,786432,"[{""float"": [256, 768]}, {""float"": [256, 1]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/attention/output/LayerNorm/moments/SquaredDifference__435_kernel_time,Mul,CPUExecutionProvider,997,12,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/attention/output/LayerNorm/moments/variance_kernel_time,ReduceMean,CPUExecutionProvider,998,9,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_9/attention/output/LayerNorm/batchnorm/add_kernel_time,Add,CPUExecutionProvider,999,2,1024,1024,"[{""float"": [256, 1]}, {""float"": []}]","[{""float"": [256, 1]}]"
bert/encoder/layer_9/attention/output/LayerNorm/batchnorm/Rsqrt_kernel_time,Sqrt,CPUExecutionProvider,1000,0,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_9/attention/output/LayerNorm/batchnorm/Rsqrt__437_kernel_time,Reciprocal,CPUExecutionProvider,1001,0,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_9/attention/output/LayerNorm/batchnorm/mul_kernel_time,Mul,CPUExecutionProvider,1002,16,1024,786432,"[{""float"": [256, 1]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/attention/output/LayerNorm/batchnorm/mul_2_kernel_time,Mul,CPUExecutionProvider,1004,16,787456,786432,"[{""float"": [256, 1]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/attention/output/LayerNorm/batchnorm/sub_kernel_time,Sub,CPUExecutionProvider,1005,19,786432,786432,"[{""float"": [768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/attention/output/LayerNorm/batchnorm/mul_1_kernel_time,Mul,CPUExecutionProvider,1003,18,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/attention/output/LayerNorm/batchnorm/add_1_kernel_time,Add,CPUExecutionProvider,1006,18,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/intermediate/dense/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1385,642,786432,3145728,"[{""float"": [256, 768]}, {""float"": [3072]}, {""int8"": [3072]}, {""float"": [3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_9/intermediate/dense/Pow_kernel_time,Pow,CPUExecutionProvider,1013,179,3145728,3145728,"[{""float"": [256, 3072]}, {""float"": []}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_9/intermediate/dense/mul_kernel_time,Mul,CPUExecutionProvider,1014,47,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_9/intermediate/dense/add_kernel_time,Add,CPUExecutionProvider,1015,71,6291456,3145728,"[{""float"": [256, 3072]}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_9/intermediate/dense/mul_1_kernel_time,Mul,CPUExecutionProvider,1016,47,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_9/intermediate/dense/Tanh_kernel_time,Tanh,CPUExecutionProvider,1017,170,3145728,3145728,"[{""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_9/intermediate/dense/add_1_kernel_time,Add,CPUExecutionProvider,1018,47,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_9/intermediate/dense/mul_2_kernel_time,Mul,CPUExecutionProvider,1019,48,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_9/intermediate/dense/mul_3_kernel_time,Mul,CPUExecutionProvider,1020,71,6291456,3145728,"[{""float"": [256, 3072]}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_9/output/dense/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1386,794,3145728,786432,"[{""float"": [256, 3072]}, {""float"": [768]}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/output/add_kernel_time,Add,CPUExecutionProvider,1027,21,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/output/LayerNorm/moments/mean_kernel_time,ReduceMean,CPUExecutionProvider,1028,8,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_9/output/LayerNorm/moments/SquaredDifference_kernel_time,Sub,CPUExecutionProvider,1029,16,787456,786432,"[{""float"": [256, 768]}, {""float"": [256, 1]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/output/LayerNorm/moments/SquaredDifference__439_kernel_time,Mul,CPUExecutionProvider,1030,12,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/output/LayerNorm/moments/variance_kernel_time,ReduceMean,CPUExecutionProvider,1031,9,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_9/output/LayerNorm/batchnorm/add_kernel_time,Add,CPUExecutionProvider,1032,2,1024,1024,"[{""float"": [256, 1]}, {""float"": []}]","[{""float"": [256, 1]}]"
bert/encoder/layer_9/output/LayerNorm/batchnorm/Rsqrt_kernel_time,Sqrt,CPUExecutionProvider,1033,0,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_9/output/LayerNorm/batchnorm/Rsqrt__441_kernel_time,Reciprocal,CPUExecutionProvider,1034,0,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_9/output/LayerNorm/batchnorm/mul_kernel_time,Mul,CPUExecutionProvider,1035,16,1024,786432,"[{""float"": [256, 1]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/output/LayerNorm/batchnorm/mul_2_kernel_time,Mul,CPUExecutionProvider,1037,16,787456,786432,"[{""float"": [256, 1]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/output/LayerNorm/batchnorm/sub_kernel_time,Sub,CPUExecutionProvider,1038,19,786432,786432,"[{""float"": [768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/output/LayerNorm/batchnorm/mul_1_kernel_time,Mul,CPUExecutionProvider,1036,18,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/output/LayerNorm/batchnorm/add_1_kernel_time,Add,CPUExecutionProvider,1039,18,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/output/LayerNorm/batchnorm/add_1:0_QuantizeLinear_kernel_time,DynamicQuantizeLinear,CPUExecutionProvider,1040,44,786432,196613,"[{""float"": [256, 768]}]","[{""uint8"": [256, 768]}, {""float"": []}, {""uint8"": []}]"
bert/encoder/layer_10/attention/self/value/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1333,618,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_10/attention/self/Reshape_2_kernel_time,Reshape,CPUExecutionProvider,1072,1,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_10/attention/self/transpose_2_kernel_time,Transpose,CPUExecutionProvider,1073,25,786432,786432,"[{""float"": [1, 256, 12, 64]}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_10/attention/self/transpose_2:0_QuantizeLinear_kernel_time,DynamicQuantizeLinear,CPUExecutionProvider,1075,44,786432,196613,"[{""float"": [1, 12, 256, 64]}]","[{""uint8"": [1, 12, 256, 64]}, {""float"": []}, {""uint8"": []}]"
bert/encoder/layer_10/attention/self/query/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1334,646,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_10/attention/self/Reshape_kernel_time,Reshape,CPUExecutionProvider,1057,1,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_10/attention/self/transpose_kernel_time,Transpose,CPUExecutionProvider,1058,28,786432,786432,"[{""float"": [1, 256, 12, 64]}]","[{""float"": [1, 12, 256, 64]}]"
